Student ID,student_name,gender,grade,school_name,reading_score,math_score
27789,Hailey Richmond,F,9th,Rodriguez High School,68,83
27832,Joshua Adams,M,9th,Rodriguez High School,68,83
27839,Lawrence Smith,M,10th,Rodriguez High School,68,76
27849,Ms. Barbara Tran,F,10th,Rodriguez High School,68,93
27889,Joseph Russell,M,10th,Rodriguez High School,68,76
27922,Tiffany Santos,F,9th,Rodriguez High School,68,76
27966,Ashley Garza,F,12th,Rodriguez High School,68,80
28034,David Perez,M,10th,Rodriguez High School,68,73
28097,Madison Wilson,F,11th,Rodriguez High School,68,97
28136,Steven Lee,M,11th,Rodriguez High School,68,85
28148,Derrick Potter,M,11th,Rodriguez High School,68,90
28173,Danielle Allen,F,10th,Rodriguez High School,68,83
28234,Lisa Campbell,F,12th,Rodriguez High School,68,98
28344,Angela Lyons,F,10th,Rodriguez High School,68,95
28351,Anna Juarez,F,9th,Rodriguez High School,68,86
28353,Jose Jackson,M,11th,Rodriguez High School,68,94
28410,Gregory Edwards,M,10th,Rodriguez High School,68,71
28416,Alyssa Byrd,F,9th,Rodriguez High School,68,56
28516,Rebecca Velazquez,F,9th,Rodriguez High School,68,87
28552,Tina Murillo,F,10th,Rodriguez High School,68,90
28580,Sean Terry,M,12th,Rodriguez High School,68,59
28584,Michelle Wright,F,11th,Rodriguez High School,68,76
28639,Julie Vargas,F,11th,Rodriguez High School,68,77
28653,Robert Gray,M,12th,Rodriguez High School,68,97
28684,Jamie Fleming,F,10th,Rodriguez High School,68,72
28704,Douglas Wilson,M,11th,Rodriguez High School,68,80
28717,Michael Jensen,M,9th,Rodriguez High School,68,85
28733,Edward Petersen,M,11th,Rodriguez High School,68,69
28743,Deborah Green,F,11th,Rodriguez High School,68,85
28755,Virginia Smith,F,9th,Rodriguez High School,68,66
28848,Charles Macias,M,9th,Rodriguez High School,68,71
28875,Bethany Mitchell,F,9th,Rodriguez High School,68,65
28876,Lori Evans,F,9th,Rodriguez High School,68,73
28891,Linda Simmons,F,12th,Rodriguez High School,68,95
28923,Jacob Miller,M,11th,Rodriguez High School,68,81
28965,Gabriel Coleman,M,11th,Rodriguez High School,68,58
28996,Andrea Austin,F,11th,Rodriguez High School,68,89
29012,Chelsea Thomas,F,12th,Rodriguez High School,68,95
29074,Meghan Boyer,F,10th,Rodriguez High School,68,61
29109,Kathy Robinson,F,11th,Rodriguez High School,68,67
29127,Troy Mccall,M,12th,Rodriguez High School,68,59
29150,Luis Stokes,M,12th,Rodriguez High School,68,55
29235,Connie Hernandez,F,10th,Rodriguez High School,68,84
29326,Christina Bryant,F,9th,Rodriguez High School,68,97
29334,Tammy Mcgrath,F,10th,Rodriguez High School,68,78
29373,Barry Nelson,M,11th,Rodriguez High School,68,80
29390,Monica Wilson,F,9th,Rodriguez High School,68,89
29397,Robert Davis,M,11th,Rodriguez High School,68,73
29418,Rebecca Smith,F,12th,Rodriguez High School,68,84
29500,Robin Ramsey,F,11th,Rodriguez High School,68,74
29520,Jeffrey Gonzales,M,10th,Rodriguez High School,68,96
29554,Heather Drake,F,9th,Rodriguez High School,68,64
29570,Edward Santiago,M,10th,Rodriguez High School,68,64
29612,Ronald Brown,M,11th,Rodriguez High School,68,56
29627,Vincent Hill,M,10th,Rodriguez High School,68,89
29628,Mrs. Cynthia Lawrence,F,9th,Rodriguez High School,68,63
29641,Jeffrey Figueroa,M,11th,Rodriguez High School,68,70
29658,Jennifer Cooper,F,12th,Rodriguez High School,68,59
29660,Mark Greene,M,9th,Rodriguez High School,68,60
29672,Jeffrey Graham,M,10th,Rodriguez High School,68,81
29687,Scott White,M,10th,Rodriguez High School,68,64
29762,Nicole Ruiz,F,12th,Rodriguez High School,68,66
29768,Stephanie Hicks,F,12th,Rodriguez High School,68,61
29806,Rodney Martin,M,9th,Rodriguez High School,68,88
29828,Laura Torres,F,11th,Rodriguez High School,68,75
29902,David Torres,M,12th,Rodriguez High School,68,98
29928,Deborah Hernandez,F,11th,Rodriguez High School,68,58
29939,Kenneth Jackson,M,9th,Rodriguez High School,68,55
29965,Andrea Taylor,F,10th,Rodriguez High School,68,71
30065,Ashley Dudley,F,9th,Johnson High School,68,94
30074,Dr. Paul Johnson,M,10th,Johnson High School,68,72
30101,Virginia Davidson,F,11th,Johnson High School,68,61
30104,Marc Alvarez,M,12th,Johnson High School,68,58
30118,Jessica Mercer,F,11th,Johnson High School,68,72
30142,Robert Lucas,M,9th,Johnson High School,68,72
30211,Mark Williams,M,11th,Johnson High School,68,88
30212,David Smith,M,11th,Johnson High School,68,67
30228,Kelly Fox,F,12th,Johnson High School,68,96
30265,Cindy Davis,F,9th,Johnson High School,68,87
30293,Wesley Dean,M,10th,Johnson High School,68,91
30296,Taylor Villarreal,M,10th,Johnson High School,68,67
30326,Laura Wolf,F,10th,Johnson High School,68,90
30341,Edward Poole,M,11th,Johnson High School,68,58
30346,Troy Moore,M,9th,Johnson High School,68,56
30372,Nathaniel Hanna,M,12th,Johnson High School,68,89
30418,Alexander Lopez,M,10th,Johnson High School,68,69
30434,Matthew Coleman,M,10th,Johnson High School,68,75
30472,Mark Sanders MD,M,11th,Johnson High School,68,80
30479,Gregory Glass,M,12th,Johnson High School,68,85
30521,Anita Johnston,F,10th,Johnson High School,68,63
30555,Jacqueline Olson,F,12th,Johnson High School,68,97
30587,Cheyenne Brown,F,12th,Johnson High School,68,74
30631,Steven West,M,10th,Johnson High School,68,96
30644,Joe Pearson,M,10th,Johnson High School,68,63
30663,Ann Campbell,F,10th,Johnson High School,68,77
30666,Danny Bryant,M,11th,Johnson High School,68,91
30669,Carolyn Chen,F,11th,Johnson High School,68,61
30680,Robert Kelley,M,12th,Johnson High School,68,76
30734,Chad Dawson,M,9th,Johnson High School,68,60
30758,Nicholas Howard,M,10th,Johnson High School,68,99
30777,Wayne Lucas,M,10th,Johnson High School,68,59
30795,Catherine Burnett,F,10th,Johnson High School,68,76
30804,Tony Horne,M,11th,Johnson High School,68,83
30818,Hannah Carson,F,9th,Johnson High School,68,65
30872,Donald Carter,M,10th,Johnson High School,68,79
30885,Christine Ramirez,F,10th,Johnson High School,68,87
30901,Curtis Ross,M,12th,Johnson High School,68,71
30957,Douglas Miller,M,12th,Johnson High School,68,88
31017,Emma Vasquez,F,9th,Johnson High School,68,95
31058,Donna Gomez,F,9th,Johnson High School,68,96
31104,Robert Campbell,M,9th,Johnson High School,68,71
31183,Tiffany Cabrera,F,11th,Johnson High School,68,71
31240,Jonathan Duran,M,10th,Johnson High School,68,77
31293,Emily Parker,F,10th,Johnson High School,68,57
31328,Gary Baker,M,9th,Johnson High School,68,65
31393,Jamie Kennedy,F,12th,Johnson High School,68,98
31463,Jenny Moore,F,10th,Johnson High School,68,56
31496,Joshua Foster,M,9th,Johnson High School,68,60
31507,Richard Hester,M,9th,Johnson High School,68,56
31548,Michael Dalton,M,12th,Johnson High School,68,90
31570,Kristen Henry,F,10th,Johnson High School,68,69
31574,Brandy Smith,F,9th,Johnson High School,68,65
31702,Karen Serrano,F,9th,Johnson High School,68,97
31745,David Smith,M,11th,Johnson High School,68,97
31756,Richard Rodgers,M,9th,Johnson High School,68,96
31773,Anthony Maldonado,M,11th,Johnson High School,68,58
31825,Vanessa Case,F,10th,Johnson High School,68,76
31829,James Dillon,M,11th,Johnson High School,68,74
31884,Anne Turner,F,11th,Johnson High School,68,90
31923,Victoria Johnston,F,12th,Johnson High School,68,91
31981,Michael Woodward,M,10th,Johnson High School,68,90
32021,John Dominguez,M,9th,Johnson High School,68,72
32030,Stephen Houston,M,9th,Johnson High School,68,83
32055,Andrew Hahn,M,12th,Johnson High School,68,88
32073,Renee Ferrell,F,11th,Johnson High School,68,86
32091,Dr. Kathy Bailey,F,12th,Johnson High School,68,87
32191,Robert Campbell,M,9th,Johnson High School,68,80
32290,Andrew Davidson,M,9th,Johnson High School,68,67
32321,Justin Smith,M,10th,Johnson High School,68,65
32339,Teresa Austin,F,12th,Johnson High School,68,57
32478,Kimberly Carpenter,F,11th,Johnson High School,68,69
32504,Jeremy Morales,M,9th,Johnson High School,68,68
32617,Michelle Esparza,F,10th,Johnson High School,68,99
32651,Jason Mccoy,M,10th,Johnson High School,68,71
32685,Jacqueline Kim,F,11th,Johnson High School,68,76
32770,Andre Ramirez,M,10th,Johnson High School,68,64
32785,Patrick Velazquez,M,11th,Johnson High School,68,58
32821,Emily Santiago,F,9th,Johnson High School,68,92
32826,James Jordan,M,11th,Johnson High School,68,63
32833,Daniel Schmidt,M,11th,Johnson High School,68,91
32855,Nicholas Merritt,M,9th,Johnson High School,68,55
32893,Alexandria Howard,F,9th,Johnson High School,68,77
32933,John Perez,M,9th,Johnson High School,68,62
32956,Christopher Simmons,M,10th,Johnson High School,68,93
33053,Sonya Bryant,F,9th,Johnson High School,68,78
33080,Rebecca Henderson,F,11th,Johnson High School,68,94
33148,Linda Delacruz,F,10th,Johnson High School,68,74
33179,Christopher Bird,M,12th,Johnson High School,68,81
33189,Alyssa Roberts,F,11th,Johnson High School,68,97
33334,Kristy Lopez,F,10th,Johnson High School,68,64
33375,Juan Daniel,M,10th,Johnson High School,68,58
33400,Nicholas Stewart,M,9th,Johnson High School,68,86
33443,Danielle Beasley,F,9th,Johnson High School,68,65
33451,Luke Boyle,M,9th,Johnson High School,68,76
33463,Cindy Stevens,F,11th,Johnson High School,68,97
33547,Robert Wilcox,M,9th,Johnson High School,68,79
33557,Bradley Mason,M,9th,Johnson High School,68,70
33592,Toni Rubio,F,10th,Johnson High School,68,82
33607,Shawn Watson,M,11th,Johnson High School,68,95
33609,David Russo,M,10th,Johnson High School,68,62
33634,Stanley Lee,M,11th,Johnson High School,68,73
33642,Caleb Martinez,M,10th,Johnson High School,68,59
33660,Cheryl Hayes,F,11th,Johnson High School,68,99
33739,Walter Castaneda,M,10th,Johnson High School,68,75
33758,Zachary Jones,M,9th,Johnson High School,68,97
33798,William Hill,M,12th,Johnson High School,68,93
33811,Peggy Shepard,F,9th,Johnson High School,68,71
33812,Ralph Smith,M,9th,Johnson High School,68,94
33815,Fernando Wilson,M,12th,Johnson High School,68,73
33847,Travis Anderson,M,10th,Johnson High School,68,79
33855,Sarah Love,F,10th,Johnson High School,68,95
33901,Sandra Rodriguez,F,11th,Johnson High School,68,85
33928,James Matthews,M,12th,Johnson High School,68,96
33934,Ruth Davis,F,9th,Johnson High School,68,70
33978,Charles Bell,M,9th,Johnson High School,68,87
33989,Kimberly Garner,F,9th,Johnson High School,68,91
34050,Steven Simmons,M,9th,Johnson High School,68,85
34081,Matthew Herrera,M,10th,Johnson High School,68,82
34089,Trevor Ellis,M,11th,Johnson High School,68,70
34104,Mr. John Jackson,M,10th,Johnson High School,68,80
34107,Bob Olson,M,12th,Johnson High School,68,85
34119,Matthew King,M,9th,Johnson High School,68,92
34177,Karen Mcguire,F,11th,Johnson High School,68,75
34222,Joseph Freeman,M,11th,Johnson High School,68,68
34257,Laura Everett,F,10th,Johnson High School,68,74
34324,Daniel Krause,M,11th,Johnson High School,68,98
34326,Alexandra Pearson,F,11th,Johnson High School,68,89
34338,Kenneth Pruitt,M,10th,Johnson High School,68,63
34437,Edward Richards,M,10th,Johnson High School,68,68
34519,Amanda Lane,F,10th,Johnson High School,68,76
34599,Tammy Nelson,F,11th,Johnson High School,68,75
34613,Jason Smith,M,9th,Johnson High School,68,91
34627,Scott Haynes,M,11th,Johnson High School,68,68
34663,John Tyler,M,10th,Johnson High School,68,68
34725,Dana Taylor,F,12th,Johnson High School,68,64
34740,David Baker,M,11th,Johnson High School,68,95
34793,Alicia Cantu,F,11th,Johnson High School,68,78
34797,Stephen Wolf,M,11th,Ford High School,68,63
34861,Christopher Allen,M,10th,Ford High School,68,65
34876,Christian Weber,M,10th,Ford High School,68,88
34887,Jasmine Brooks,F,9th,Ford High School,68,71
34906,Kevin Palmer,M,9th,Ford High School,68,55
34947,Joseph Richmond,M,11th,Ford High School,68,65
34956,William Jimenez,M,9th,Ford High School,68,89
34966,James Browning,M,9th,Ford High School,68,94
34977,Patricia Young,F,11th,Ford High School,68,71
34988,Micheal Stout DVM,M,11th,Ford High School,68,75
34992,Keith Pace,M,9th,Ford High School,68,97
35000,Anita Thornton,F,9th,Ford High School,68,86
35019,Randy Jordan,M,11th,Ford High School,68,87
35054,Colleen Hurst,F,9th,Ford High School,68,64
35081,Karen Kerr,F,11th,Ford High School,68,88
35096,John Peterson,M,9th,Ford High School,68,80
35132,Aaron Oliver,M,9th,Ford High School,68,98
35137,Tyler Hudson,M,10th,Ford High School,68,97
35139,David Ryan,M,9th,Ford High School,68,99
35186,Joseph Pruitt,M,10th,Ford High School,68,69
35230,Eric Coleman,M,9th,Ford High School,68,55
35234,Terry Macdonald,M,9th,Ford High School,68,61
35261,Ryan Rose,M,9th,Ford High School,68,95
35285,Jane Moreno,F,12th,Ford High School,68,59
35289,Michele Houston,F,11th,Ford High School,68,87
35311,Patrick Marshall,M,11th,Ford High School,68,90
35361,Laurie Peterson,F,10th,Ford High School,68,90
35362,Dan Kaiser,M,9th,Ford High School,68,86
35379,Mario Lewis,M,9th,Ford High School,68,65
35392,Nicole Johnson,F,12th,Ford High School,68,76
35430,Melissa Coleman MD,F,9th,Ford High School,68,95
35432,Peter Mathis,M,10th,Ford High School,68,95
35480,Dustin Jones,M,11th,Ford High School,68,63
35521,Robin Estes,F,9th,Ford High School,68,72
35537,Jonathan Morris,M,10th,Ford High School,68,89
35715,Megan Vazquez,F,10th,Ford High School,68,95
35729,Chelsea Howard,F,11th,Ford High School,68,98
35784,Garrett Arnold,M,9th,Ford High School,68,83
35825,Stephen Wheeler,M,10th,Ford High School,68,57
35924,Emily Andrews,F,12th,Ford High School,68,75
35927,Seth Gutierrez,M,12th,Ford High School,68,55
35957,Samantha Chavez,F,9th,Ford High School,68,82
35960,Eugene Moody,M,10th,Ford High School,68,81
35996,Toni Sullivan,F,12th,Ford High School,68,58
36050,Rick Stanley,M,9th,Ford High School,68,57
36217,Ryan Washington,M,11th,Ford High School,68,70
36245,Lindsey Maldonado,F,10th,Ford High School,68,71
36252,Brian Owens,M,10th,Ford High School,68,95
36254,Dr. Elizabeth Tran,F,9th,Ford High School,68,97
36307,Jessica Hoover DVM,F,11th,Ford High School,68,95
36320,Arthur Reyes,M,11th,Ford High School,68,74
36344,Marcus Harris,M,12th,Ford High School,68,97
36386,Patrick Chang,M,11th,Ford High School,68,72
36387,Troy Savage,M,11th,Ford High School,68,70
36431,Maria Johnson,F,9th,Ford High School,68,80
36463,Jeremy Richardson,M,10th,Ford High School,68,76
36497,Joshua Shea,M,12th,Ford High School,68,72
36549,John Hawkins,M,10th,Ford High School,68,76
36585,Evan Smith,M,10th,Ford High School,68,92
36615,Robin Adams,F,12th,Ford High School,68,90
36623,Kelsey Owens,F,9th,Ford High School,68,81
36626,Noah Chapman,M,10th,Ford High School,68,76
36664,Tanner Bennett,M,10th,Ford High School,68,67
36811,Michelle Duran,F,12th,Ford High School,68,66
36841,Susan Newman,F,9th,Ford High School,68,85
36981,George Smith,M,12th,Ford High School,68,71
37065,Thomas Carrillo II,M,11th,Ford High School,68,72
37076,John Torres,M,9th,Ford High School,68,82
37130,Pamela Black,F,11th,Ford High School,68,83
37221,Tiffany Morales,F,11th,Ford High School,68,78
37222,Brittany Dillon,F,9th,Ford High School,68,82
37364,Thomas Wilkinson,M,12th,Ford High School,68,84
37387,Patricia Bush,F,12th,Ford High School,68,92
37424,Katelyn Smith,F,10th,Ford High School,68,70
37428,Teresa Williams,F,11th,Ford High School,68,55
37440,Jessica Wright,F,11th,Ford High School,68,60
37464,Erica Matthews,F,11th,Ford High School,68,74
37485,Jacqueline Smith,F,10th,Ford High School,68,77
37511,Daniel Turner,M,10th,Ford High School,68,58
3,Dr. Richard Scott,M,12th,Huang High School,67,58
80,Jessica Bailey,F,10th,Huang High School,67,70
110,Alexander Johns,M,10th,Huang High School,67,77
277,Ashley Moore,F,9th,Huang High School,67,74
281,Vanessa Parker,F,9th,Huang High School,67,78
294,Meagan Smith,F,11th,Huang High School,67,87
315,Jose Garcia,M,10th,Huang High School,67,84
403,Cynthia Martin,F,11th,Huang High School,67,59
421,Patrick Chen,M,9th,Huang High School,67,79
444,Dawn Rhodes,F,12th,Huang High School,67,66
460,Amy Steele,F,12th,Huang High School,67,63
470,Eduardo Park,M,9th,Huang High School,67,62
484,Chad Drake,M,11th,Huang High School,67,99
488,Kevin Montgomery,M,12th,Huang High School,67,81
554,Brittany Russell,F,12th,Huang High School,67,55
697,Sara Morris,F,11th,Huang High School,67,57
817,Amy Guzman,F,10th,Huang High School,67,58
821,Jason Villarreal,M,9th,Huang High School,67,74
823,Peter Simpson,M,11th,Huang High School,67,87
831,Nicholas Logan,M,11th,Huang High School,67,68
836,Tara Parker MD,F,12th,Huang High School,67,89
857,Mr. Timothy Anderson,M,12th,Huang High School,67,90
879,Christina Kerr,F,11th,Huang High School,67,74
908,Raymond Clark,M,12th,Huang High School,67,92
909,Ashley Martin,F,11th,Huang High School,67,79
959,Tanya Fernandez,F,11th,Huang High School,67,57
987,Gabriel Hunter,M,10th,Huang High School,67,93
1029,Karl Woods,M,12th,Huang High School,67,84
1036,Charles Leonard,M,10th,Huang High School,67,91
1075,Manuel Turner,M,12th,Huang High School,67,96
1083,Thomas Kline,M,9th,Huang High School,67,83
1107,Robert Maynard,M,12th,Huang High School,67,95
1123,Eric Dickerson,M,9th,Huang High School,67,78
1172,John Martin,M,10th,Huang High School,67,57
1232,Mark Yu,M,11th,Huang High School,67,56
1235,Hannah White,F,10th,Huang High School,67,65
1318,Dr. Jessica Lopez,F,11th,Huang High School,67,63
1336,Douglas Baker,M,11th,Huang High School,67,67
1386,John Parker,M,12th,Huang High School,67,63
1393,Aaron Sparks,M,9th,Huang High School,67,62
1459,James Black,M,9th,Huang High School,67,70
1493,Jeremy Mcguire,M,11th,Huang High School,67,61
1505,Latasha Wallace,F,11th,Huang High School,67,89
1547,Dawn Martinez,F,11th,Huang High School,67,66
1586,Reginald Garcia IV,M,11th,Huang High School,67,93
1588,Michael Abbott,M,9th,Huang High School,67,84
1599,Christina Jones,F,11th,Huang High School,67,99
1652,Susan Schneider,F,12th,Huang High School,67,60
1656,Nicholas Jenkins,M,10th,Huang High School,67,86
1717,Kenneth Adams,M,12th,Huang High School,67,86
1721,Julia Camacho,F,9th,Huang High School,67,81
1741,Ryan Lane,M,9th,Huang High School,67,87
1753,Anita Myers,F,10th,Huang High School,67,93
1760,Richard Garcia,M,11th,Huang High School,67,99
1797,Daniel Jenkins,M,9th,Huang High School,67,72
1842,Brian Whitaker,M,9th,Huang High School,67,77
